index,date,user_submitted_review,title,total_purchased,distribution_channel,author
4339,2019-11-16,,A Technique for Producing Ideas,3.0,Online,James Webb Young
4340,2019-02-13,,A Technique for Producing Ideas,5.0,Online,James Webb Young
4342,2019-05-31,3.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4343,2019-06-04,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4345,2019-11-26,,10% Happier,1.0,Online,Dan Harris
4346,2019-11-27,4.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
4347,2019-07-29,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4348,2019-04-03,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
4349,2019-05-04,5.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4350,2019-06-22,1.0,The 10X Rule,5.0,Online,Grant Cardone
4351,2019-11-02,1.0,10% Happier,4.0,Online,Dan Harris
4352,2019-03-25,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4354,2019-11-23,4.0,The 10X Rule,6.0,In-Person,Grant Cardone
4355,2019-07-21,,The 10X Rule,2.0,Online,Grant Cardone
4356,2019-12-24,4.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4357,2019-10-13,4.0,The 10X Rule,7.0,In-Person,Grant Cardone
4358,2019-06-23,,10% Happier,5.0,Online,Dan Harris
4359,2019-11-18,2.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4360,2019-05-04,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4361,2019-09-30,1.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4362,2019-08-07,,The 10X Rule,3.0,In-Person,Grant Cardone
4363,2019-08-05,3.0,The 10X Rule,3.0,Online,Grant Cardone
4364,2019-06-24,4.0,The 10X Rule,5.0,Online,Grant Cardone
4365,2019-03-26,1.0,10% Happier,4.0,In-Person,Dan Harris
4366,2019-10-04,,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4368,2019-07-03,,10% Happier,4.0,Online,Dan Harris
4369,2019-12-07,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4370,2019-07-15,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4371,2019-08-21,5.0,The 10X Rule,1.0,In-Person,Grant Cardone
4372,2019-04-12,,The 10X Rule,7.0,In-Person,Grant Cardone
4373,2019-02-14,1.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
4374,2019-01-15,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4375,2019-05-31,2.0,The 10X Rule,3.0,In-Person,Grant Cardone
4376,2019-09-16,3.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
4377,2019-07-20,5.0,10% Happier,8.0,Online,Dan Harris
4379,2019-10-13,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4380,2019-06-22,,The 10X Rule,3.0,In-Person,Grant Cardone
4381,2019-06-05,5.0,The Art of War,6.0,In-Person,Sun Tzu
4382,2019-02-07,3.0,The 10X Rule,2.0,Online,Grant Cardone
4383,2019-07-05,,The Art of Profitability,4.0,Online,Adrian Slywotzky
4385,2019-11-01,5.0,The 10X Rule,3.0,Online,Grant Cardone
4386,2019-09-04,5.0,A Technique for Producing Ideas,7.0,In-Person,James Webb Young
4387,2019-04-03,3.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
4389,2019-11-02,,The 10X Rule,5.0,Online,Grant Cardone
4391,2019-08-06,1.0,The 10X Rule,2.0,In-Person,Grant Cardone
4392,2019-09-17,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4393,2019-05-25,5.0,10% Happier,2.0,Online,Dan Harris
4394,2019-06-11,2.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4396,2019-01-16,1.0,10% Happier,4.0,Online,Dan Harris
4397,2019-11-18,3.0,The 10X Rule,1.0,Online,Grant Cardone
4398,2019-03-23,4.0,The 10X Rule,1.0,In-Person,Grant Cardone
4399,2019-01-23,,10% Happier,6.0,Online,Dan Harris
4400,2019-03-27,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4401,2019-06-11,,The 10X Rule,2.0,Online,Grant Cardone
4403,2019-12-12,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4404,2019-01-18,3.0,The Art of Profitability,11.0,Online,Adrian Slywotzky
4405,2019-02-03,,The 10X Rule,7.0,In-Person,Grant Cardone
4407,2019-12-31,1.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4408,2019-10-18,5.0,The 10X Rule,6.0,Online,Grant Cardone
4409,2019-11-15,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4410,2019-02-27,1.0,10% Happier,5.0,Online,Dan Harris
4411,2019-10-24,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4412,2019-01-23,5.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
4413,2019-11-04,,A Technique for Producing Ideas,4.0,Online,James Webb Young
4415,2019-10-07,4.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4416,2019-09-07,1.0,The 10X Rule,7.0,Online,Grant Cardone
4417,2019-12-12,4.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4419,2019-09-19,,The Art of Profitability,7.0,Online,Adrian Slywotzky
4421,2019-04-14,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4422,2019-05-13,3.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
4423,2019-04-13,3.0,The 10X Rule,7.0,Online,Grant Cardone
4424,2019-05-18,2.0,The 10X Rule,2.0,In-Person,Grant Cardone
4425,2019-01-02,5.0,The 10X Rule,4.0,Online,Grant Cardone
4427,2019-07-21,5.0,The Art of War,3.0,In-Person,Sun Tzu
4428,2019-04-15,4.0,A Technique for Producing Ideas,7.0,In-Person,James Webb Young
4429,2019-12-10,4.0,10% Happier,1.0,Online,Dan Harris
4430,2019-05-04,,The 10X Rule,4.0,Online,Grant Cardone
4431,2019-11-27,5.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4432,2019-02-19,5.0,The 10X Rule,4.0,Online,Grant Cardone
4433,2019-05-02,,10% Happier,6.0,Online,Dan Harris
4434,2019-12-13,2.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4435,2019-12-07,1.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4436,2019-07-06,4.0,10% Happier,0.0,In-Person,Dan Harris
4437,2019-11-20,2.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4438,2019-08-02,5.0,The Art of Profitability,7.0,Online,Adrian Slywotzky
4439,2019-02-05,4.0,The 10X Rule,5.0,Online,Grant Cardone
4440,2019-09-01,,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4441,2019-08-31,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4442,2019-04-08,4.0,The 10X Rule,3.0,In-Person,Grant Cardone
4444,2019-07-04,5.0,10% Happier,6.0,In-Person,Dan Harris
4445,2019-03-14,2.0,The Art of War,2.0,Online,Sun Tzu
4446,2019-03-16,,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
4447,2019-02-18,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
4448,2019-09-08,2.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
4449,2019-05-18,1.0,The 10X Rule,2.0,Online,Grant Cardone
4450,2019-07-07,5.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4452,2019-08-25,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4453,2019-01-03,3.0,The 10X Rule,1.0,In-Person,Grant Cardone
4454,2019-06-24,5.0,The 10X Rule,2.0,In-Person,Grant Cardone
4455,2019-05-17,,The 10X Rule,5.0,Online,Grant Cardone
4456,2019-04-06,,A Technique for Producing Ideas,3.0,Online,James Webb Young
4457,2019-11-11,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4458,2019-12-12,5.0,The 10X Rule,4.0,Online,Grant Cardone
4459,2019-06-23,,The 10X Rule,6.0,In-Person,Grant Cardone
4460,2019-05-23,5.0,The 10X Rule,3.0,Online,Grant Cardone
4461,2019-08-24,,The 10X Rule,7.0,Online,Grant Cardone
4462,2019-08-01,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
4463,2019-06-11,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4464,2019-01-03,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4465,2019-10-20,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4466,2019-11-26,5.0,A Technique for Producing Ideas,8.0,Online,James Webb Young
4467,2019-09-03,3.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
4468,2019-08-04,4.0,The 10X Rule,2.0,Online,Grant Cardone
4469,2019-08-25,4.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4471,2019-04-24,4.0,The 10X Rule,4.0,In-Person,Grant Cardone
4472,2019-01-21,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4473,2019-01-04,3.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
4475,2019-03-01,4.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
4476,2019-10-09,3.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4478,2019-09-02,1.0,10% Happier,4.0,Online,Dan Harris
4480,2019-04-05,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4481,2019-06-04,5.0,The 10X Rule,3.0,Online,Grant Cardone
4482,2019-04-21,1.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
4484,2019-04-06,,A Technique for Producing Ideas,1.0,Online,James Webb Young
4485,2019-10-20,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4486,2019-06-18,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4487,2019-12-01,4.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
4488,2019-06-29,,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
4489,2019-09-02,3.0,The 10X Rule,3.0,Online,Grant Cardone
4490,2019-11-05,3.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
4491,2019-07-28,5.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
4492,2019-07-27,5.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4493,2019-02-12,5.0,The 10X Rule,3.0,Online,Grant Cardone
4494,2019-11-09,5.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
4495,2019-08-10,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4496,2019-10-07,4.0,The 10X Rule,2.0,Online,Grant Cardone
4497,2019-08-22,3.0,The 10X Rule,6.0,In-Person,Grant Cardone
4498,2019-10-12,2.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4499,2019-11-11,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4500,2019-12-24,2.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
4503,2019-02-22,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4504,2019-05-24,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4505,2019-10-28,5.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
4506,2019-07-20,,The Art of Profitability,6.0,In-Person,Adrian Slywotzky
4507,2019-02-23,1.0,10% Happier,3.0,Online,Dan Harris
4508,2019-11-14,3.0,The 10X Rule,1.0,Online,Grant Cardone
4509,2019-03-26,4.0,The Art of War,4.0,Online,Sun Tzu
4510,2019-05-30,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
4511,2019-01-29,,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
4512,2019-07-18,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
4514,2019-05-12,3.0,The 10X Rule,3.0,In-Person,Grant Cardone
4515,2019-03-24,,The Art of Profitability,2.0,Online,Adrian Slywotzky
4516,2019-07-27,3.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
4518,2019-10-26,,The 10X Rule,2.0,In-Person,Grant Cardone
4519,2019-06-30,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4520,2019-04-22,3.0,10% Happier,5.0,Online,Dan Harris
4522,2019-10-01,2.0,The Art of War,3.0,Online,Sun Tzu
4523,2019-05-19,5.0,10% Happier,7.0,In-Person,Dan Harris
4525,2019-06-13,1.0,The 10X Rule,2.0,Online,Grant Cardone
4529,2019-04-09,2.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4531,2019-03-11,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4532,2019-05-26,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4535,2019-07-19,4.0,10% Happier,5.0,In-Person,Dan Harris
4536,2019-05-14,5.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
4537,2019-02-28,,The 10X Rule,4.0,Online,Grant Cardone
4538,2019-10-05,4.0,The 10X Rule,3.0,Online,Grant Cardone
4539,2019-08-08,3.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
4540,2019-12-23,2.0,The 10X Rule,6.0,Online,Grant Cardone
4541,2019-12-16,3.0,The 10X Rule,2.0,In-Person,Grant Cardone
4542,2019-05-19,5.0,The 10X Rule,8.0,Online,Grant Cardone
4544,2019-12-31,5.0,The 10X Rule,11.0,Online,Grant Cardone
4545,2019-10-29,,10% Happier,10.0,In-Person,Dan Harris
4546,2019-12-10,1.0,The 10X Rule,6.0,In-Person,Grant Cardone
4547,2019-12-27,1.0,A Technique for Producing Ideas,10.0,In-Person,James Webb Young
4548,2019-04-12,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4549,2019-11-18,,The 10X Rule,4.0,In-Person,Grant Cardone
4550,2019-09-17,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4551,2019-06-26,5.0,A Technique for Producing Ideas,8.0,Online,James Webb Young
4552,2019-08-24,4.0,10% Happier,7.0,Online,Dan Harris
4553,2019-10-27,2.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
4554,2019-04-07,4.0,10% Happier,2.0,Online,Dan Harris
4555,2019-03-22,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
4556,2019-01-28,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4557,2019-04-07,3.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
4558,2019-09-02,2.0,10% Happier,4.0,Online,Dan Harris
4559,2019-12-16,3.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4561,2019-07-28,1.0,10% Happier,6.0,Online,Dan Harris
4562,2019-09-22,3.0,10% Happier,0.0,Online,Dan Harris
4563,2019-08-18,5.0,The 10X Rule,5.0,Online,Grant Cardone
4564,2019-01-19,4.0,The 10X Rule,1.0,Online,Grant Cardone
4565,2019-10-04,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
4566,2019-01-24,,The 10X Rule,7.0,Online,Grant Cardone
4568,2019-11-15,5.0,10% Happier,3.0,In-Person,Dan Harris
4569,2019-04-05,,The 10X Rule,4.0,Online,Grant Cardone
4570,2019-12-25,5.0,10% Happier,2.0,Online,Dan Harris
4571,2019-05-01,5.0,The 10X Rule,2.0,Online,Grant Cardone
4572,2019-09-14,5.0,The 10X Rule,5.0,Online,Grant Cardone
4573,2019-02-18,4.0,The 10X Rule,5.0,In-Person,Grant Cardone
4574,2019-02-09,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
4575,2019-04-22,2.0,The 10X Rule,6.0,Online,Grant Cardone
4576,2019-08-20,5.0,10% Happier,3.0,In-Person,Dan Harris
4577,2019-12-23,4.0,10% Happier,7.0,Online,Dan Harris
4578,2019-06-29,1.0,The 10X Rule,4.0,Online,Grant Cardone
4580,2019-03-10,2.0,The 10X Rule,3.0,In-Person,Grant Cardone
4581,2019-07-18,4.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4582,2019-08-18,4.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4583,2019-06-17,5.0,The Art of War,4.0,Online,Sun Tzu
4584,2019-09-14,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4585,2019-04-14,3.0,The Art of Profitability,7.0,Online,Adrian Slywotzky
4586,2019-04-20,2.0,The 10X Rule,6.0,Online,Grant Cardone
4587,2019-10-25,1.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
4588,2019-08-09,5.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
4589,2019-06-22,2.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4590,2019-08-22,1.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4591,2019-11-12,2.0,The 10X Rule,5.0,Online,Grant Cardone
4592,2019-06-25,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4593,2019-03-06,5.0,The 10X Rule,7.0,In-Person,Grant Cardone
4594,2019-05-23,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4596,2019-04-17,1.0,The Art of War,2.0,Online,Sun Tzu
4598,2019-02-15,2.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4599,2019-10-08,,10% Happier,1.0,Online,Dan Harris
4600,2019-02-26,3.0,The Art of War,5.0,Online,Sun Tzu
4601,2019-12-01,3.0,The 10X Rule,5.0,In-Person,Grant Cardone
4602,2019-01-19,5.0,The 10X Rule,2.0,In-Person,Grant Cardone
4603,2019-12-27,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4605,2019-06-17,,The Art of Profitability,2.0,Online,Adrian Slywotzky
4606,2019-09-13,1.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
4607,2019-10-30,,The 10X Rule,5.0,Online,Grant Cardone
4608,2019-06-04,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4609,2019-02-10,2.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
4610,2019-07-24,2.0,The 10X Rule,6.0,Online,Grant Cardone
4611,2019-04-15,,A Technique for Producing Ideas,4.0,Online,James Webb Young
4612,2019-10-17,2.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4613,2019-01-28,1.0,10% Happier,1.0,Online,Dan Harris
4614,2019-03-05,2.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
4616,2019-09-18,5.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
4620,2019-08-24,5.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4621,2019-04-10,4.0,The Art of War,1.0,Online,Sun Tzu
4622,2019-01-20,4.0,The 10X Rule,2.0,In-Person,Grant Cardone
4623,2019-06-18,,A Technique for Producing Ideas,3.0,Online,James Webb Young
4624,2019-02-16,2.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
4625,2019-05-13,3.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4626,2019-08-30,,The 10X Rule,4.0,Online,Grant Cardone
4627,2019-12-17,3.0,The 10X Rule,7.0,In-Person,Grant Cardone
4628,2019-11-22,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
4630,2019-07-11,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
4631,2019-08-29,1.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4632,2019-03-25,,The 10X Rule,8.0,Online,Grant Cardone
4633,2019-03-07,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
4634,2019-01-04,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
4635,2019-04-09,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4636,2019-07-15,5.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4637,2019-02-07,5.0,The 10X Rule,5.0,Online,Grant Cardone
4638,2019-01-23,,The 10X Rule,2.0,In-Person,Grant Cardone
4639,2019-01-16,,10% Happier,3.0,In-Person,Dan Harris
4640,2019-07-26,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
4641,2019-01-02,4.0,The 10X Rule,2.0,Online,Grant Cardone
4643,2019-05-26,4.0,10% Happier,7.0,Online,Dan Harris
4644,2019-04-25,2.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
4646,2019-02-04,,A Technique for Producing Ideas,0.0,In-Person,James Webb Young
4647,2019-06-17,3.0,10% Happier,1.0,Online,Dan Harris
4648,2019-01-18,5.0,The 10X Rule,3.0,Online,Grant Cardone
4649,2019-09-08,4.0,The 10X Rule,5.0,Online,Grant Cardone
4650,2019-11-06,4.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
4651,2019-04-24,2.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4652,2019-05-30,,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
4653,2019-02-28,3.0,The 10X Rule,0.0,Online,Grant Cardone
4654,2019-03-25,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4655,2019-05-05,1.0,The 10X Rule,3.0,In-Person,Grant Cardone
4656,2019-08-27,1.0,The 10X Rule,5.0,In-Person,Grant Cardone
4658,2019-10-26,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4659,2019-09-15,5.0,The 10X Rule,4.0,Online,Grant Cardone
4660,2019-11-05,3.0,The 10X Rule,3.0,Online,Grant Cardone
4661,2019-09-07,5.0,A Technique for Producing Ideas,7.0,In-Person,James Webb Young
4662,2019-11-15,5.0,10% Happier,5.0,Online,Dan Harris
4663,2019-12-06,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
4664,2019-07-30,5.0,The 10X Rule,5.0,Online,Grant Cardone
4666,2019-05-14,1.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
4667,2019-11-06,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
4668,2019-07-17,1.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
4669,2019-01-31,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
4670,2019-08-08,4.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
4672,2019-12-03,4.0,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
4673,2019-10-24,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
4674,2019-12-08,5.0,The 10X Rule,3.0,Online,Grant Cardone
4675,2019-07-05,3.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
4676,2019-02-09,1.0,The 10X Rule,4.0,In-Person,Grant Cardone
4677,2019-12-18,4.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
4678,2019-05-20,3.0,The 10X Rule,4.0,In-Person,Grant Cardone
4679,2019-12-02,5.0,The 10X Rule,1.0,In-Person,Grant Cardone
4681,2019-07-01,5.0,The 10X Rule,4.0,Online,Grant Cardone
4682,2019-10-25,3.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
4683,2019-11-06,3.0,The 10X Rule,3.0,In-Person,Grant Cardone
4684,2019-05-20,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
4685,2019-10-01,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
4687,2019-09-22,3.0,The 10X Rule,8.0,Online,Grant Cardone
4688,2019-06-15,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
4689,2019-12-11,5.0,The 10X Rule,3.0,Online,Grant Cardone
4690,2019-02-11,4.0,The Art of Profitability,0.0,Online,Adrian Slywotzky
4691,2019-02-05,,The Art of Profitability,5.0,Online,Adrian Slywotzky
